class_ind,class_name,n_images
,caspase,1162
,caspase-mediated_cell_death,12
,casper,2090
,caspian,1846
,caspian_sea,1693
,casque,1699
,casquet,392
,casquetel,13
,cass_gilbert,1058
,cassandra,2603
,cassandra_peterson,1137
,cassareep,42
,cassava,1271
,cassava_starch,417
,cassegrainian_telescope,24
,casserole,1946
,cassette,2108
,cassette_deck,1271
,cassette_player,1474
,cassette_recorder,1496
,cassette_tape,1731
,cassia,2219
,cassia-bark_tree,6
,cassia_acutifolia,104
,cassia_alata,372
,cassia_augustifolia,14
,cassia_auriculata,34
,cassia_bark,337
,cassia_fasciculata,208
,cassia_fistula,615
,cassia_grandis,121
,cassia_javonica,0
,cassia_marginata,30
,cassia_marilandica,112
,cassia_occidentalis,129
,cassia_roxburghii,13
,cassia_tora,192
,cassie,2592
,cassins_kingbird,97
,cassiope_mertensiana,190
,cassiopeia,1881
,cassirer,657
,cassiri,6
,cassite,53
,cassiterite,985
,cassius,1845
,cassius_clay,1369
,cassius_longinus,216
,cassius_marcellus_clay,166
,cassock,1132
,cassowary,1722
,cast,2456
,cast-iron_plant,869
,cast_iron,2120
,castanea_chrysophylla,5
,castanea_crenata,226
,castanea_dentata,569
,castanea_mollissima,234
,castanea_ozarkensis,31
,castanea_pumila,167
,castanea_sativa,1330
,castanets,1383
,castanopsis_chrysophylla,56
,castaway,1888
,caster,1653
,caster_sugar,1062
,castile,1675
,castile_soap,1162
,castilla,1970
,castilleja_chromosa,181
,castilleja_miniata,437
,castilleja_sessiliflora,77
,castilleja_sulphurea,42
,castillian,1247
,casting,2376
,castle,3094
,castor,2582
,castor-oil_plant,448
,castor_bean,1131
,castor_bean_plant,459
,castor_canadensis,992
,castor_fiber,781
,castor_oil,1649
,castor_sugar,673
,castrate,1142
,castrato,833
,castries,2335
,castro,2085
,casualty,1812
,casuarina,1589
,casuarina_equisetfolia,10
,casuist,27
,casuistry,261
,cat,2694
,cat-o-nine-tails,983
,cat_bear,2017
,cat_box,1844
,cat_burglar,1096
,cat_chow,1302
,cat_cracker,603
,cat_fancier,965
,cat_flea,1596
,cat_food,2030
,cat_scan,1921
,cat_scanner,1087
,cat_shark,1769
,cat_sleep,1438
,cat_squirrel,1317
,cat_suit,1959
,cat_thyme,254
,cat_valium,103
,catabatic_wind,7
,catabiosis,2
,catabolism,1277
,cataclysm,1251
,catacomb,2080
,catafalque,636
,cataflam,117
,catalan,2188
,catalase,1223
,cataleptic,101
,catalina_cherry,361
,catalina_island,2159
,catalog,2820
,cataloger,1152
,catalogue,2204
,cataloguer,1122
,catalonia,1789
,catalpa,2030
,catalpa_bignioides,6
,catalpa_speciosa,892
,catalufa,126
,catalysis,1462
,catalyst,2412
,catalytic_converter,1443
,catalytic_cracker,116
,catamaran,2290
,catamenia,863
,catamite,68
,catamount,1524
,catamountain,6
,catananche,519
,catananche_caerula,8
,cataphatism,0
,cataphoresis,134
,cataphract,542
,cataphyll,57
,cataplasm,84
,catapres,100
,catapult,1877
,cataract,1816
,cataract_canyon,1652
,catarrhine,24
,catasetum_macrocarpum,157
,catastrophe,1888
,catawba,1788
,catbird,1718
,catboat,1240
,catbrier,136
,catch,2518
,catch_crop,596
,catchall,1490
,catcher,2051
,catchers_mask,866
,catchfly,995
,catchment,1408
,catchment_area,1427
,catchment_basin,812
,catchweed,107
,catclaw,982
,cate_blanchett,1799
,catechin,872
,catechism,1263
,catechist,1556
,catecholamine,722
,catechu,713
,catechumen,510
,category,1935
,caterer,1998
,caterina_valente,1121
,caterpillar,2382
,catfish,2742
,catgut,1005
,catha_edulis,292
,catharacta_skua,473
,catharanthus_roseus,1065
,catharism,632
,cathartes_aura,1014
,cathartic,1298
,cathartid,5
,cathay,2321
,cathaya,611
,cathedra,1721
,cathedral,2251
,cather,1325
,catherine,2191
,catherine_bell,1531
,catherine_dale_owen,496
,catherine_de_medicis,781
,catherine_deneuve,1745
,catherine_hicks,1476
,catherine_howard,1147
,catherine_i,2091
,catherine_ii,1615
,catherine_keener,1535
,catherine_of_aragon,1047
,catherine_parr,840
,catherine_spaak,896
,catherine_sutherland,741
,catherine_the_great,1679
,catherine_wheel,1284
,catherine_zeta-jones,1789
,catheter,1502
,cathleen_nesbitt,563
,cathode,1840
,cathode-ray_oscilloscope,300
,cathode-ray_tube,979
,cathode_ray,1140
,catholic,2157
,catholic_pope,1797
,catholicism,1888
,catholicity,958
,catholicon,393
,catholicos,1078
,cathouse,1594
,cathy_downs,671
,cathy_moriarty,1153
,cathy_odonnell,479
,cathy_rigby,973
,cation,1486
,cationic_detergent,29
,catjang_pea,4
,catkin,1431
,catling,1411
,catmint,1310
,catnap,2206
,catnip,1847
,catocala_nupta,233
,catoptrics,14
,catoptrophorus_semipalmatus,541
,catostomid,4
,cats-claw,1229
,cats-ear,1128
,cats-paw,1282
,cats-tail,1187
,cats_eye,1907
,cats_feet,1233
,cats_foot,1460
,catskill_mountains,1849
,catskills,2304
,catsup,1708
,catsup_bottle,870
,cattail,1757
,cattail_millet,12
,cattalo,92
,cattell,1153
,cattle,2089
,cattle_boat,570
,cattle_cake,209
,cattle_car,1052
,cattle_egret,1582
,cattle_farm,2023
,cattle_grid,715
,cattle_guard,1169
,cattle_pen,1070
,cattle_ranch,1528
,cattle_thief,107
,cattle_trail,1298
,cattleman,1586
,cattleship,6
,cattley_guava,67
,cattleya,1956
,cattleya_citrina,38
,catullus,1105
,catwalk,2592
,caucasia,1087
,caucasian,1939
,caucasian_walnut,46
,caucasus,1760
,caucasus_mountains,1435
,cauda,1500
,caudal_appendage,10
,caudal_fin,1158
,caudal_vertebra,243
,caudate,902
,caudate_nucleus,315
,caudex,1747
,caul,1324
,cauldron,1900
,cauliflower,2239
,cauliflower_ear,244
,caulk,1394
,caulking,1829
,caulophyllum_thalictrioides,6
,caulophyllum_thalictroides,457
,causal_agency,33
,causal_agent,600
,cause,2032
,cause_of_death,1995
,causeway,1930
,caustic,1808
,caustic_lime,55
,caustic_potash,105
,caustic_soda,1104
,cauterant,12
,cautery,924
,cavalier,2751
,cavalier_hat,542
,cavalla,1452
,cavalry_horse,1409
,cavalry_sword,1187
,cavalryman,1228
,cave,2350
,cave_bat,1804
,cave_dweller,884
,cave_man,2019
,cave_myotis,191
,cavell,1550
,caveman,2165
,cavendish,1837
,cavern,2256
,cavernous_sinus,527
,cavetto,1635
,cavia_cobaya,25
,cavia_porcellus,754
,caviar,2040
,caviare,253
,caviler,731
,caviller,61
,cavity,1578
,cavity_resonator,392
,cavity_wall,1411
,caviuna_wood,6
,cavum,765
,cavy,1785
,caxton,1797
,cay,2351
,cayenne,1999
,cayenne_jasmine,25
,cayenne_pepper,1330
,cayman,2111
,cayman_islands,1929
,cayuga,1713
,cayuga_lake,1517
,cayuse,1268
,cazique,46
,cbr,2406
,cd,2267
,cd-r,2325
,cd-rom,2202
,cd-rom_drive,1358
,cd-wo,389
,cd4,2647
,cd4_cell,937
,cd4_t_cell,729
,cd8,1448
,cd8_cell,415
,cd8_t_cell,532
,cd_burner,1088
,cd_drive,1570
,cd_player,1802
,cdna,1398
,ce,2254
,cebu,2102
,cebu_city,1728
,cebu_maguey,0
,cebuan,69
,cebuella_pygmaea,185
,cebus,1164
,cebus_capucinus,298
,cecal_appendage,1
,cecil_b._demille,1054
,cecil_blount_demille,22
,cecil_cunningham,514
,cecil_frank_powell,46
,cecil_j._rhodes,49
,cecil_john_rhodes,338
,cecil_rhodes,1172
,cecil_scott_forester,128
,cecilia_parker,606
,cecropia,1371
,cecropia_moth,1038
,cecropia_peltata,154
,cecum,696
,cedar,2165
,cedar-apple_rust,559
,cedar_chest,1515
,cedar_elm,1052
,cedar_mahogany,1417
,cedar_nut,453
,cedar_of_goa,15
,cedar_of_lebanon,1618
,cedar_rapids,2067
,cedar_tree,1449
,cedar_waxwing,1889
,cedarbird,26
,cedarwood,1592
,cedrela_calantas,1
,cedrela_odorata,221
,cedrus_atlantica,1177
,cedrus_deodara,1197
,cedrus_libani,849
,cefadroxil,165
,cefobid,22
,cefoperazone,97
,cefotaxime,346
,ceftazidime,294
,ceftin,67
,ceftriaxone,383
,cefuroxime,317
,ceiba_pentandra,476
,ceiba_tree,1049
,ceibo,1189
,ceiling,2189
,celandine,1638
,celandine_poppy,482
,celastric_articulatus,0
,celastrus_orbiculatus,589
,celastrus_scandens,407
,celebes,1778
,celebrant,1434
,celebrater,551
,celebrator,1035
,celebrex,1253
,celebrity,2587
,celecoxib,940
,celeriac,1162
,celery,1829
,celery-leaved_buttercup,77
,celery-topped_pine,7
,celery_cabbage,717
,celery_pine,338
,celery_root,971
,celery_salt,863
,celery_seed,1069
,celery_stick,407
,celery_top_pine,166
,celesta,1538
,celeste_holm,1152
,celestial_body,941
,celestial_equator,609
,celestial_globe,1128
,celestial_horizon,556
,celestial_latitude,759
,celestial_longitude,207
,celestial_mechanics,946
,celestial_orbit,429
,celestial_point,573
,celestial_pole,969
,celestial_sphere,1240
,celestite,1385
,celia_johnson,935
,celiac_artery,236
,celiac_trunk,100
,celibate,1276
,cell,2343
,cell-mediated_immune_response,177
,cell_death,1349
,cell_division,1436
,cell_membrane,1234
,cell_nucleus,1371
,cell_organ,1001
,cell_organelle,611
,cell_wall,1860
,cellar,2102
,cellarage,104
,cellaret,347
,cellblock,1287
,cellini,1703
,cellist,1817
,cello,2060
,cellophane,1472
,cellphone,2083
,cellular_division,1087
,cellular_inclusion,37
,cellular_phone,2055
,cellular_respiration,1311
,cellular_slime_mold,81
,cellular_telephone,1406
,cellulite,1414
,celluloid,1562
,cellulose,1425
,cellulose_acetate,1117
,cellulose_ester,103
,cellulose_nitrate,279
,cellulose_tape,198
,cellulose_triacetate,64
,cellulose_xanthate,10
,cellulosic,862
,celom,1839
,celoma,68
,celosia_argentea,785
,celosia_argentea_cristata,178
,celosia_cristata,728
,celsius,1422
,celt,1738
,celtic_cross,2136
,celtic_deity,361
,celtis_australis,667
,celtis_laevigata,348
,celtis_occidentalis,731
,celtuce,84
,cembalo,1374
,cembra_nut,1
,cembra_nut_tree,1
,cement,2131
,cement_mixer,1751
,cementite,337
,cementum,507
,cemetery,3077
,cenchrus_ciliaris,621
,cenchrus_tribuloides,96
,cenobite,1345
,cenogenesis,19
,cenotaph,1716
,censer,1375
,censor,1564
,census_taker,458
,centaur,1981
,centaurea_americana,147
,centaurea_cineraria,89
,centaurea_cyanus,1267
,centaurea_gymnocarpa,39
,centaurea_imperialis,18
,centaurea_moschata,78
,centaurea_nigra,408
,centaurea_scabiosa,435
,centaurea_solstitialis,560
,centauria_calcitrapa,2
,centaurium_calycosum,37
,centaurium_minus,494
,centaurium_scilloides,21
,centaurus,1190
,centaury,1154
,centenarian,1375
,centennial_state,1355
,center,2745
,center_bit,1262
,center_field,1582
,center_fielder,1399
,center_of_attention,2003
,center_of_buoyancy,283
,center_of_curvature,574
,center_of_flotation,186
,center_of_gravity,1556
,center_of_immersion,679
,center_of_mass,2083
,center_punch,1239
,center_spread,1372
,center_stage,2011
,centerboard,1599
,centerfield,1699
,centerfielder,1259
,centerfold,1665
,centerpiece,2330
,centigrade_thermometer,329
,centipede,1847
,central,2447
,central_africa,1629
,central_african_republic,1212
,central_america,1945
,central_american,2067
,central_american_country,1100
,central_american_nation,374
,central_american_strap_fern,1
,central_artery_of_the_retina,32
,central_body,1471
,central_chimpanzee,205
,central_city,1950
,central_gyrus,109
,central_heating,1632
,central_nervous_system,1259
,central_office,1947
,central_park,2216
,central_processing_unit,897
,central_processor,1015
,central_sulcus,230
,central_vein_of_retina,161
,central_vein_of_suprarenal_gland,7
,central_veins_of_liver,95
,centralism,185
,centranthus_ruber,784
,centrarchid,43
,centre,2525
,centre_bit,1131
,centre_of_buoyancy,238
,centre_of_curvature,160
,centre_of_flotation,167
,centre_of_gravity,1260
,centre_of_immersion,324
,centre_of_mass,1322
,centre_spread,1063
,centre_stage,1796
,centreboard,1012
,centrefold,1325
,centrepiece,1718
,centrex,1247
,centrifugal_force,1208
,centrifugal_pump,1295
,centrifugation,1685
,centrifuge,1824
,centriole,542
,centripetal_force,1001
,centrist,1277
,centrocercus_urophasianus,154
,centroid,1327
,centrolobium_robustum,11
,centromere,1163
,centropistes_striata,0
,centropristis_philadelphica,19
,centropus_phasianinus,52
,centropus_sinensis,78
,centrosema_virginianum,100
,centrosome,403
,centrum,2670
,centurion,2426
,century_plant,1884
,ceo,2931
,cephalanthera_rubra,636
,cephalaspid,11
,cephalexin,780
,cephalic_vein,227
,cephalochordate,40
,cephaloglycin,11
,cephalopod,1553
,cephalopod_mollusk,64
,cephalopterus_ornatus,30
,cephaloridine,17
,cephalosporin,664
,cephalothin,67
,cephalotus_follicularis,878
,cepheus,1599
,cepphus_columba,163
,cepphus_grylle,314
,ceramic,2186
,ceramic_ware,1447
,ceramicist,1207
,ceramics,2106
,ceramist,1420
,cerapteryx_graminis,99
,ceras,1900
,cerastes,937
,cerastes_cornutus,6
,cerastium_alpinum,243
,cerastium_arvense,590
,cerastium_tomentosum,628
,cerate,415
,ceratin,98
,ceratitis_capitata,375
,ceratodus,138
,ceratonia_siliqua,1041
,ceratopetalum_gummiferum,116
,ceratopsian,387
,ceratopteris_pteridioides,11
,ceratopteris_thalictroides,345
,ceratosaur,86
,ceratosaurus,780
,ceratostomella_ulmi,5
,ceratotherium_simum,698
,ceratozamia,482
,cercaria,490
,cercidiphyllum_japonicum,792
,cercidium_floridum,191
,cercis_canadenis,4
,cercis_occidentalis,277
,cercopithecus_aethiops,583
,cercopithecus_aethiops_pygerythrus,20
,cercopithecus_aethiops_sabaeus,21
,cercopithecus_talapoin,11
,cercospora_kopkei,0
,cereal,2555
,cereal_bowl,1720
,cereal_box,1325
,cereal_grass,390
,cereal_oat,665
,cerebellar_artery,156
,cerebellar_hemisphere,93
,cerebellar_vein,9
,cerebellum,1182
,cerebral_aqueduct,118
,cerebral_artery,974
,cerebral_cortex,1355
,cerebral_death,446
,cerebral_hemisphere,523
,cerebral_mantle,8
,cerebral_peduncle,149
,cerebral_vein,87
,cerebrospinal_fluid,1169
,cerebrum,1221
,cerecloth,21
,cerement,52
,ceremonial_dance,1622
,ceres,1930
,ceresin,74
,ceriman,143
,cerina_vincent,1001
,cerium,971
,cerivastatin,141
,cero,1656
,cerotic_acid,4
,ceroxylon_alpinum,27
,ceroxylon_andicola,10
,cerriped,1
,cerripede,0
,certhia_americana,286
,certhia_familiaris,529
,certified_milk,567
,certified_public_accountant,1423
,cerulean_blue,1049
,cerumen,587
,ceruse,1049
,cerussite,1100
,cervantes,2360
,cervantes_saavedra,1157
,cervical_artery,233
,cervical_canal,516
,cervical_cap,342
,cervical_glands,60
,cervical_glands_of_the_uterus,10
,cervical_nerve,695
,cervical_plexus,232
,cervical_smear,1033
,cervical_vein,58
,cervical_vertebra,1225
,cervid,297
,cervix,1313
,cervix_uteri,524
,cervus_canadensis,533
,cervus_elaphus,1421
,cervus_nipon,2
,cervus_sika,384
,cervus_unicolor,257
,ceryle_alcyon,566
,cesar_chavez,1893
,cesar_estrada_chavez,114
,cesar_franck,1246
,cesar_ritz,877
,cesar_romero,1664
,cesare_borgia,569
,cesium,1199
,cesium_137,758
,cesspit,752
,cesspool,1246
,cestode,431
,cestrum_diurnum,93
,cestrum_nocturnum,288
,cestum_veneris,31
,cetacean,1869
,cetacean_mammal,577
,cetchup,39
,ceterach_officinarum,284
,cetonia_aurata,556
,cetorhinus_maximus,448
,cetraria_islandica,267
,cetrimide,127
,cetus,1269
,ceylon,2258
,ceylon_bowstring_hemp,4
,ceylon_cinnamon,279
,ceylon_cinnamon_tree,27
,ceylon_gooseberry,61
,ceylonite,4
,cezanne,1858
,cf,2741
,cfc,2362
,cfo,1912
,cha-cha,2768
,cha-cha-cha,2095
,chabad,1922
,chabad_hasidism,22
,chabasite,105
,chabazite,814
,chablis,2112
,chachalaca,1196
,chachka,111
,chacma,972
,chacma_baboon,676
,chad,2348
,chad_lowe,1469
,chad_michael_murray,1647
,chadar,637
,chaddar,176
,chadian,911
,chadlock,12
,chador,1656
,chaenactis,565
,chaenomeles_japonica,623
,chaenomeles_speciosa,898
,chaenopsis_ocellata,3
,chaeta,13
,chaetodipterus_faber,180
,chaetodon,1469
,chaetognath,92
,chafeweed,0
,chaff,1362
,chaffinch,1748
,chaffweed,34
,chafing_dish,1283
,chafing_gear,101
,chagall,2502
,chaim_azriel_weizmann,12
,chaim_soutine,682
,chaim_weizmann,338
,chain,2785
,chain-smoker,995
,chain_armor,1310
,chain_armour,954
,chain_fern,490
,chain_letter,1288
,chain_lightning,1116
,chain_mail,1888
,chain_of_mountains,1144
,chain_pickerel,615
,chain_pike,563
,chain_printer,764
,chain_reaction,2019
,chain_reactor,718
,chain_saw,1923
,chain_stitch,1471
,chain_store,1669
,chain_tongs,211
,chain_wrench,1195
,chainlink_fence,1927
,chains,2204
,chainsaw,2570
,chair,2552
,chair_car,1778
,chair_lift,2376
,chairlift,1845
,chairman,2641
,chairman_of_the_board,2192
,chairperson,2030
,chairwoman,1480
,chaise,2230
,chaise_longue,1503
,chaja,982
,chalaza,88
,chalcanthite,398
,chalcedon,1138
,chalcedony,1504
,chalcid,394
,chalcid_fly,7
,chalcid_wasp,72
,chalcidfly,0
,chalcis_fly,1
,chalcocite,915
,chalcopyrite,1240
,chaldaea,91
,chaldaean,33
,chaldea,211
,chaldean,1629
,chaldee,272
,chalet,2651
,chalice,1944
,chalice_vine,187
,chalk,2060
,chalk_dust,1273
,chalk_line,1415
,chalk_pit,497
,chalkboard,1896
,chalkpit,277
,chalkstone,142
,challah,1971
,challenge,2220
,challenger,2688
,challis,1911
,chalybite,8
,chamaea_fasciata,70
,chamaecrista_fasciculata,269
,chamaecyparis_lawsoniana,997
,chamaecyparis_nootkatensis,561
,chamaecyparis_thyoides,343
,chamaecytisus_palmensis,41
,chamaedaphne_calyculata,322
,chamaeleo_chamaeleon,567
,chamaeleo_oweni,16
,chamaeleon,1483
,chamaemelum_nobilis,59
,chamber,2648
,chambered_nautilus,1210
,chamberlain,1909
,chambermaid,1273
,chamberpot,458
,chambers,2411
,chambers_stevens,660
,chambray,1353
,chameleon,1999
,chameleon_tree_frog,122
,chamfer,1361
,chamfer_bit,341
,chamfer_plane,252
,chamfron,97
,chammy,896
,chammy_leather,62
,chamois,1873
,chamois_cloth,909
,chamois_cress,12
,chamois_leather,1284
,chamomile,1554
,chamosite,105
,champ,2205
,champagne,2977
,champagne-ardenne,977
,champagne_cup,1268
,champagne_flute,1466
,champaign,1940
,champion,2657
,champion_lode,76
,champlain,1929
,champollion,1102
,champs_elysees,1713
,chanal,1424
,chanar,369
,chance,2726
,chance_variable,178
,chancel,1659
,chancellery,1255
,chancellor,2196
,chancellor_of_the_exchequer,1258
,chancellorsville,1266
,chancery,1749
,chandelier,2119
,chandi,1838
,chandler,2094
,chandlery,1362
,chanfron,81
,chang,2166
,chang_jiang,2004
,chang_kuo,770
,chang_kuo-lao,45
,changan,1368
,change,3058
,changeling,1873
